Scraped At,Product Name,Selling Price,Original Price,Discount (shown),Discount % (calculated),Rating,Reviews,Product URL,Page
2026-03-16 19:00:38,Maharaja - Multi Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.564,0.2,72% Off,-182.0,,(22),https://www.snapdeal.com/product/m-maharaja-multi-poly-blend/631611561059,1
2026-03-17 17:19:24,Fabkart Light Grey Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.364,0.1099,67% Off,-231.21,,(2),https://www.snapdeal.com/product/fabkart-light-grey-polyester-blend/646735445135#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:24,Kundan Sulz Gwalior Black Poly Viscose Unstitched Pant Pc,0.316,0.701,55% Off,54.92,,(22),https://www.snapdeal.com/product/kundan-sulz-gwalior-black-poly/631353746413#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:24,Gwalior Grey Poly Blend Unstitched Pant Pc,0.281,0.849,67% Off,66.9,,(252),https://www.snapdeal.com/product/gwalior-grey-poly-blend-unstitched/628320618754#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:24,Fabkart Green Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.361,0.999,64% Off,63.86,,(10),https://www.snapdeal.com/product/fabkart-green-polyester-blend-mens/635123067832#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:24,Maharaja - Beige Cotton Blend Men's Unstitched Pant Piece ( Pack of 1 ),0.592,0.2,70% Off,-196.0,,(35),https://www.snapdeal.com/product/m-maharaja-beige-poly-blend/675766377655#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,BRANDLIFE Blue Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.652,0.2999,78% Off,-117.41,,(9),https://www.snapdeal.com/product/brandlife-blue-cotton-blend-mens/641055215195#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,Brandline Multi Cotton Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.561,0.2999,81% Off,-87.06,,(66),https://www.snapdeal.com/product/brandline-multi-cotton-mens-unstitched/620251350244#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,Raymond - Brown Viscose Men's Unstitched Pant Piece ( Pack of 1 ),0.558,0.1499,63% Off,-272.25,,(116),https://www.snapdeal.com/product/raymond-brown-poly-viscose-unstitched/668467907429#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,Kundan Sulz Gwalior Phone Colour Poly Viscose Unstitched Pant Piece,0.355,0.899,61% Off,60.51,,(90),https://www.snapdeal.com/product/shree-kundan-fabrics-beige-poly/627734527953#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,Raymond Khaki Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.551,0.1499,63% Off,-267.58,,(4),https://www.snapdeal.com/product/raymond-khaki-polyester-blend-mens/674656223570#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,KUNDAN SULZ GWALIOR Off-White Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(86),https://www.snapdeal.com/product/kundan-sulz-gwalior-offwhite-cotton/632916593483#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,Raymond - Black Cotton Blend Men's Unstitched Pant Piece ( Pack of 1 ),0.48,0.823,42% Off,41.68,,(260),https://www.snapdeal.com/product/raymond-black-poly-blend-unstitched/669012338950#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,Gwalior Suitings Black Poly Blend Unstitched Pant Pc,0.316,0.899,65% Off,64.85,,(7),https://www.snapdeal.com/product/gwalior-suitings-black-poly-blend/1073638147#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Pant Pc,0.793,0.2899,73% Off,-173.54,,(200),https://www.snapdeal.com/product/kundan-suz-gwalior-multi-cotton/640141389550#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:25,Maharaja White Polyester Men's Unstitched Shirts & Trousers ( Pack of 2 ),0.517,0.2,74% Off,-158.5,,(174),https://www.snapdeal.com/product/m-maharaja-white-poly-blend/640928506926#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:26,JOHN STELLAR - White Linen Men's Unstitched Shirt Piece ( Pack of 1 ),0.699,0.1199,42% Off,-482.99,,(20),https://www.snapdeal.com/product/john-stellar-white-linen-mens/680630982317#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:26,KUNDAN SULZ GWALIOR Maroon Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(93),https://www.snapdeal.com/product/kundan-sulz-gwalior-maroon-cotton/666967937058#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:26,Gwalior Wheat Colour Trouser Fabric,0.382,0.799,52% Off,52.19,,(73),https://www.snapdeal.com/product/gwalior-wheat-colour-trouser-fabric/2009031015#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:26,Raymond - White Cotton Men's Unstitched Pant Piece ( Pack of 1 ),0.613,0.957,36% Off,35.95,,(85),https://www.snapdeal.com/product/raymond-white-cotton-formal-unstitched/648918367030#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:26,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers,0.574,0.1399,59% Off,-310.29,,(40),https://www.snapdeal.com/product/kundan-suz-gwalior-multi-cotton/647528338414#bcrumbSearch:men%20clothing,1
2026-03-17 17:19:26,Raymond White Cotton Men's Unstitched Shirt Piece ( Pack of 1 ),0.667,0.1399,52% Off,-376.77,,(5),https://www.snapdeal.com/product/raymond-white-cotton-mens-unstitched/644506486465,1
2026-03-17 17:19:26,KUNDAN SULZ GWALIOR - Multi Cotton Blend Men's Unstitched Shirt Piece ( Pack of 2 ),0.465,0.999,53% Off,53.45,,(35),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/628453609883,1
2026-03-17 17:19:26,Gwalior Suitings Light Black Poly Blend Unstitched Pant Pc,0.291,0.699,58% Off,58.37,,(9),https://www.snapdeal.com/product/gwalior-suitings-gray-poly-blend/786467421,1
2026-03-17 17:19:26,Raymond White Poly Viscose Unstitched Pant Pc,0.71,0.1899,63% Off,-273.88,,(30),https://www.snapdeal.com/product/raymond-white-poly-viscose-unstitched/664114931173,1
2026-03-17 17:19:26,Gwalior Multicolour Poly Viscose Unstitched Pant Piece Pack Of 3,0.581,0.1499,61% Off,-287.59,,(225),https://www.snapdeal.com/product/gwalior-multicolour-poly-viscose-unstitched/665008145138,1
2026-03-17 17:19:27,Kundan Sulz Gwalior Multi Poly Viscose Unstitched Pant Pc,0.401,0.1399,71% Off,-186.63,,(51),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-poly/668080673194,1
2026-03-17 17:19:27,Makhanchor White Linen Blended Unstitched Shirt pc Single,0.404,0.1199,66% Off,-236.95,,(18),https://www.snapdeal.com/product/makhanchor-white-linen-blended-unstitched/620558477270,1
2026-03-17 17:19:27,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 2 Pieces ( 1 Pant & 1 Shirt Piece ),0.52,0.1199,57% Off,-333.69,,(3),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/673517331451,1
2026-03-17 17:19:27,Gwalior Suitings Navy Poly Blend Suit Lengths,0.537,0.1599,66% Off,-235.83,,(31),https://www.snapdeal.com/product/gwalior-suitings-navy-poly-blend/915908190,1
2026-03-17 17:19:27,Kundan Sulz Gwalior Multi Linen Unstitched Shirt pc - Pack of 4,0.746,0.2499,70% Off,-198.52,,(138),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-linen/675408222864,1
2026-03-17 17:19:27,Raymond White Poly Blend Unstitched Shirt Pc,0.432,0.823,48% Off,47.51,,(46),https://www.snapdeal.com/product/raymond-white-poly-blend-unstitched/636172908,1
2026-03-17 17:19:27,KUNDAN SULZ GWALIOR Multi Poly Blend Unstitched Shirts & Trousers 2 Pant and 2 Shirt Pieces,0.499,0.1349,63% Off,-269.9,,(64),https://www.snapdeal.com/product/kundan-multicolour-poly-blend-trouser/645720668134,1
2026-03-17 17:19:27,Raymond Khaki Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.496,0.879,44% Off,43.57,,(1),https://www.snapdeal.com/product/raymond-khaki-polyester-blend-mens/670381254736,1
2026-03-17 17:19:28,Kundan Poly Blend Multi Color 2 Unstitched Paint Pcs,0.367,0.799,54% Off,54.07,,(18),https://www.snapdeal.com/product/shree-kundan-fabrics-multicolor-polyester/658643812859,1
2026-03-17 17:19:28,JOHN STELLAR Multi Linen Men's Unstitched Shirt Piece ( Pack of 1 ),0.799,0.1199,33% Off,-566.39,,(2),https://www.snapdeal.com/product/john-stellar-multi-linen-mens/621587348878,1
2026-03-17 17:19:28,KUNDAN SULZ GWALIOR Purple Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(68),https://www.snapdeal.com/product/kundan-sulz-gwalior-purple-cotton/657582425882,1
2026-03-17 17:19:28,Makhanchor Navy 100 Percent Cotton Unstitched Shirt pc Single,0.328,0.999,67% Off,67.17,,(39),https://www.snapdeal.com/product/makhanchor-navy-100-percent-cotton/641162230737,1
2026-03-17 17:19:28,Siyaram Grey Poly Viscose Unstitched Pant Pc,0.56,0.1199,53% Off,-367.06,,(167),https://www.snapdeal.com/product/siyaram-grey-poly-viscose-unstitched/622183837726,1
2026-03-17 17:19:28,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.52,0.1199,57% Off,-333.69,,(1),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/654757574872,1
2026-03-17 17:19:28,Makhanchor - Blue Cotton Men's Unstitched Shirt Piece ( Pack of 1 ),0.328,0.999,67% Off,67.17,,(12),https://www.snapdeal.com/product/makhanchor-blue-cotton-mens-unstitched/621061413108,1
2026-03-17 17:19:28,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.547,0.1099,50% Off,-397.73,,(32),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/656274411386,1
2026-03-17 17:19:29,Gwalior Suitings Navy BluePoly Blend Unstitched Pant Pc,0.281,0.699,60% Off,59.8,,(23),https://www.snapdeal.com/product/gwalior-suitings-gray-poly-blend/1139162378,1
2026-03-17 17:19:29,Maharaja - White Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.517,0.2,74% Off,-158.5,,(45),https://www.snapdeal.com/product/m-maharaja-white-poly-blend/631808265097,1
2026-03-17 17:19:29,KUNDAN SULZ GWALIOR White Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(143),https://www.snapdeal.com/product/kundan-sulz-gwalior-white-cotton/630651092447,1
2026-03-17 17:19:29,Siyaram White Linen Blended Unstitched Pant Pc,0.656,0.1299,49% Off,-405.0,,(31),https://www.snapdeal.com/product/siyaram-white-linen-blended-unstitched/657895032961,1
2026-03-17 17:19:29,Kundan Sulz Gwalior Grey Cotton Blend Unstitched Pant Pc,0.327,0.799,59% Off,59.07,,(124),https://www.snapdeal.com/product/kundan-sulz-gwalior-grey-cotton/625753276067,1
2026-03-17 17:19:29,Fabkart Grey Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.447,0.999,55% Off,55.26,,(57),https://www.snapdeal.com/product/fabkart-grey-polyester-blend-mens/627507959188,1
2026-03-17 17:19:29,Raymond White Cotton Men's Unstitched Shirt Piece ( Pack of 1 ),0.766,0.1499,49% Off,-411.01,,,https://www.snapdeal.com/product/raymond-white-cotton-mens-unstitched/627236436712,1
2026-03-17 17:19:29,KUNDAN SULZ GWALIOR Blue Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(92),https://www.snapdeal.com/product/kundan-sulz-gwalior-blue-cotton/624034954083,1
2026-03-17 17:19:29,Makhanchor Blue 100 Percent Cotton Unstitched Shirt pc Single,0.328,0.999,67% Off,67.17,,(29),https://www.snapdeal.com/product/makhanchor-blue-100-percent-cotton/686846190719,1
2026-03-17 17:19:29,KUNDAN SULZ GWALIOR Orange Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(25),https://www.snapdeal.com/product/kundan-sulz-gwalior-orange-cotton/682639864709,1
2026-03-17 17:19:29,Raymond Beige Cotton Blend Unstitched Shirt pc,0.315,0.89,65% Off,64.61,,(155),https://www.snapdeal.com/product/raymond-beige-cotton-blend-unstitched/622555600573,1
2026-03-17 17:19:30,KUNDAN SULZ GWALIOR Grey Cotton Blend Unstitched Shirts & Trousers ( 1 Pant & 1 Shirt Piece ),0.555,0.1199,54% Off,-362.89,,(5),https://www.snapdeal.com/product/kundan-sulz-gwalior-offwhite-cotton/647774671247,1
2026-03-17 17:19:30,Makhanchor - Red Cotton Men's Unstitched Shirt Piece ( Pack of 1 ),0.328,0.499,34% Off,34.27,,(53),https://www.snapdeal.com/product/makhanchor-red-100-percent-cotton/655604014808,1
2026-03-17 17:19:30,Kundan Sulz Gwalior Blue Poly Viscose Unstitched Pant Pc,0.377,0.799,53% Off,52.82,,(34),https://www.snapdeal.com/product/kundan-sulz-gwalior-blue-poly/637076021513,1
2026-03-17 17:19:30,Raymond White 100 Percent Cotton Unstitched Shirt pc,0.661,0.1599,59% Off,-313.38,,(6),https://www.snapdeal.com/product/raymond-white-100-percent-cotton/633660351265,1
2026-03-17 17:19:30,Makhanchor White Linen Men's Unstitched Shirt Piece ( Pack of 1 ),0.404,0.1199,66% Off,-236.95,,(1),https://www.snapdeal.com/product/makhanchor-white-linen-mens-unstitched/680387867368,1
2026-03-17 17:19:30,KUNDAN SULZ GWALIOR Turquoise Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(109),https://www.snapdeal.com/product/kundan-sulz-gwalior-turquoise-cotton/660063031124,1
2026-03-17 17:19:30,Makhanchor - Green Cotton Men's Unstitched Shirt Piece ( Pack of 1 ),0.328,0.999,67% Off,67.17,,(1),https://www.snapdeal.com/product/makhanchor-green-cotton-mens-unstitched/673997163276,1
2026-03-17 17:19:30,KUNDAN SULZ GWALIOR Grey Cotton Blend Unstitched Shirt pc,0.323,0.699,54% Off,53.79,,(19),https://www.snapdeal.com/product/kundan-sulz-gwalior-grey-cotton/684722698001,1
2026-03-17 17:19:30,KUNDAN SULZ GWALIOR White Cotton Blend Unstitched Shirt pc,0.39,0.999,61% Off,60.96,,(15),https://www.snapdeal.com/product/kundan-suz-gwalior-white-cotton/658908559649,1
2026-03-17 17:19:31,Raymond Light Blue Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.798,0.1338,40% Off,-496.41,,(3),https://www.snapdeal.com/product/raymond-light-blue-polyester-blend/623426736049,1
2026-03-17 17:19:31,Fabkart Yellow Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.293,0.799,63% Off,63.33,,(14),https://www.snapdeal.com/product/fabkart-yellow-polyester-blend-mens/637353218232,1
2026-03-17 17:19:31,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.528,0.1099,52% Off,-380.44,,(8),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/673016538939,1
2026-03-17 17:19:31,Maharaja - Off-White Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 2 ),0.564,0.2,72% Off,-182.0,,(40),https://www.snapdeal.com/product/maharaja-offwhite-poly-blend-unstitched/632788686113,1
2026-03-17 17:19:31,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.52,0.999,48% Off,47.95,,(17),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/647850933966,1
2026-03-17 17:19:31,Maharaja - Black Cotton Blend Men's Unstitched Pant Piece ( Pack of 1 ),0.686,0.2,66% Off,-243.0,,(6),https://www.snapdeal.com/product/maharaja-black-poly-blend-unstitched/637874286470,1
2026-03-17 17:19:31,Raymond - Navy Cotton Blend Men's Unstitched Pant Piece ( Pack of 1 ),0.495,0.1399,65% Off,-253.82,,(301),https://www.snapdeal.com/product/raymond-dark-blue-shade-classic/660520166877,1
2026-03-17 17:19:31,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers,0.547,0.1199,54% Off,-356.21,,(238),https://www.snapdeal.com/product/kundan-suz-gwalior-multi-cotton/622280998985,1
2026-03-17 17:19:31,Makhanchor White Linen Blended Unstitched Shirt pc Single,0.404,0.1199,66% Off,-236.95,,(6),https://www.snapdeal.com/product/makhanchor-white-linen-blended-unstitched/625662407932,1
2026-03-17 17:19:32,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.465,0.999,53% Off,53.45,,(49),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/655185508282,1
2026-03-17 17:19:32,Fabkart Green Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.364,0.999,64% Off,63.56,,(7),https://www.snapdeal.com/product/fabkart-green-polyester-blend-mens/656262133681,1
2026-03-17 17:19:32,Raymond Black Poly Blend Semi-formals Unstitched Pant Piece,0.61,0.1111,45% Off,-449.05,,(149),https://www.snapdeal.com/product/raymond-black-poly-blend-semiformals/396569500,1
2026-03-17 17:19:32,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.494,0.1099,55% Off,-349.5,,(16),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/658418900716,1
2026-03-17 17:19:32,Raymond - Black Cotton Blend Men's Unstitched Pant Piece ( Pack of 1 ),0.597,0.1699,65% Off,-251.38,,(110),https://www.snapdeal.com/product/raymond-unstiched-black-trouser-fabric/1873886025,1
2026-03-17 17:19:32,KUNDAN SULZ GWALIOR Pink Cotton Blend Unstitched Shirt pc,0.323,0.699,54% Off,53.79,,(15),https://www.snapdeal.com/product/kundan-sulz-gwalior-pink-cotton/650440410112,1
2026-03-17 17:19:32,Gwalior Suitings Navy Poly Blend Unstitched Pant Pc,0.268,0.799,66% Off,66.46,,(12),https://www.snapdeal.com/product/gwalior-suitings-navy-poly-blend/1570142418,1
2026-03-17 17:19:32,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.552,0.1099,50% Off,-402.27,,(42),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/646565633613,1
2026-03-17 17:19:33,Gwalior Suitings White Poly Blend Unstitched Pant Pc,0.339,0.649,48% Off,47.77,,(41),https://www.snapdeal.com/product/gwalior-suitings-white-poly-blend/1794471945,1
2026-03-17 17:19:33,KUNDAN SULZ GWALIOR Blue Cotton Blend Unstitched Shirt pc,0.393,0.999,61% Off,60.66,,(16),https://www.snapdeal.com/product/kundan-sulz-gwalior-blue-cotton/686195615654,1
2026-03-17 17:19:33,KUNDAN SULZ GWALIOR Beige Cotton Blend Unstitched Shirt pc,0.323,0.699,54% Off,53.79,,(31),https://www.snapdeal.com/product/kundan-sulz-gwalior-beige-cotton/667070924689,1
2026-03-17 17:19:33,JOHN STELLAR - Green Linen Men's Unstitched Shirt Piece ( Pack of 1 ),0.699,0.1199,42% Off,-482.99,,(29),https://www.snapdeal.com/product/john-stellar-green-linen-mens/622768788605,1
2026-03-17 17:19:33,Gwalior Suitings Beige Poly Blend Unstitched Pant Pc,0.367,0.699,47% Off,47.5,,(38),https://www.snapdeal.com/product/gwalior-suitings-beige-poly-blend/1419797730,1
2026-03-17 17:19:33,Kundan Sulz Gwalior Black Poly Viscose Unstitched Pant Piece,0.316,0.849,63% Off,62.78,,(4),https://www.snapdeal.com/product/shree-kundan-fabrics-black-poly/669781195122,1
2026-03-17 17:19:33,British Terminal Pink Cotton Blend Unstitched Shirt pc,0.355,0.999,64% Off,64.46,,(1),https://www.snapdeal.com/product/british-terminal-pink-cotton-blend/652972659835,1
2026-03-17 17:19:33,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 2 Pieces ( 1 Pant & 1 Shirt Piece ),0.52,0.1199,57% Off,-333.69,,(9),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/631482790701,1
2026-03-17 17:19:34,Gwalior Suitings Beige Semi Formal Safari Suit,0.656,0.999,34% Off,34.33,,(22),https://www.snapdeal.com/product/gwalior-suitings-beige-semi-formal/671872048858,1
2026-03-17 17:19:34,Raymond Blue Poly Blend Unstitched Shirt Pc,0.5,0.1399,64% Off,-257.4,,(74),https://www.snapdeal.com/product/raymond-blue-poly-blend-unstitched/2010097261,1
2026-03-17 17:19:34,KUNDAN SULZ GWALIOR Purple Cotton Blend Unstitched Shirts & Trousers ( 1 Pant & 1 Shirt Piece ),0.505,0.1199,58% Off,-321.18,,(19),https://www.snapdeal.com/product/kundan-sulz-gwalior-purple-cotton/646101173658,1
2026-03-17 17:19:34,Maharaja - Blue Linen Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.639,0.25,74% Off,-155.6,,(22),https://www.snapdeal.com/product/maharaja-blue-linen-unstiched-kurta/683692839868,1
2026-03-17 17:19:34,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.547,0.1099,50% Off,-397.73,,(24),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/621527857513,1
2026-03-17 17:19:34,British Terminal White Cotton Unstitched Shirting Fabric,0.355,0.999,64% Off,64.46,,(1),https://www.snapdeal.com/product/british-terminal-white-cotton-unstitched/1167423065,1
2026-03-17 17:19:34,Makhanchor - White Linen Men's Unstitched Shirt Piece ( Pack of 1 ),0.48,0.1499,68% Off,-220.21,,(4),https://www.snapdeal.com/product/makhanchor-white-linen-mens-unstitched/625773725274,1
2026-03-17 17:19:34,KUNDAN SULZ GWALIOR Multi 100 Percent Cotton Unstitched Shirts & Trousers 1 Pant and Shirt Piece,0.428,0.1099,61% Off,-289.44,,(1),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-100/659725282856,1
2026-03-17 17:19:35,Raymond Light Blue Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.577,0.1199,52% Off,-381.23,,(3),https://www.snapdeal.com/product/raymond-light-blue-cotton-blend/685805149796,1
2026-03-17 17:19:35,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Pant Pc Pack of 3 Pant Pieces,0.773,0.2499,69% Off,-209.32,,(141),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/646150203007,1
2026-03-17 17:19:35,Makhanchor White Linen Unstitched Shirt pc Single,0.479,0.699,31% Off,31.47,,(2),https://www.snapdeal.com/product/makhanchor-white-linen-unstitched-shirt/652416998693,1
2026-03-17 17:19:35,Gwalior - Synthetic Grey Men's Unstitched Pant Piece ( Pack of 1 ),0.297,0.869,66% Off,65.82,,(135),https://www.snapdeal.com/product/gwalior-synthetic-grey-mens-unstitched/637266183384,1
2026-03-17 17:19:35,KUNDAN SULZ GWALIOR Black Cotton Blend Unstitched Shirt pc,0.393,0.999,61% Off,60.66,,(8),https://www.snapdeal.com/product/kundan-sulz-gwalior-black-cotton/656272165625,1
2026-03-17 17:19:35,Raymond Black Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.608,0.1199,49% Off,-407.09,,(7),https://www.snapdeal.com/product/raymond-black-polyester-blend-mens/677922643274,1
2026-03-17 17:19:35,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.52,0.999,48% Off,47.95,,(8),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/634908501113,1
2026-03-17 17:19:36,Maharaja Multi Poly Viscose Unstitched Shirts & Trousers,0.564,0.2,72% Off,-182.0,,(11),https://www.snapdeal.com/product/maharaja-multi-poly-viscose-unstitched/662871107968,1
2026-03-17 17:19:36,KUNDAN SULZ GWALIOR Purple Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(19),https://www.snapdeal.com/product/kundan-sulz-gwalior-purple-cotton/650987336806,1
2026-03-17 17:19:36,KUNDAN SULZ GWALIOR Green Cotton Blend Unstitched Shirt pc,0.391,0.999,61% Off,60.86,,(53),https://www.snapdeal.com/product/kundan-sulz-gwalior-green-cotton/632412768648,1
2026-03-17 17:19:36,Fabkart Brown Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.512,0.1399,63% Off,-265.98,,,https://www.snapdeal.com/product/fabkart-brown-cotton-blend-mens/660712525267,1
2026-03-17 17:19:36,Maharaja Blue Poly Blend Unstitched Shirts & Trousers,0.564,0.2,72% Off,-182.0,,(33),https://www.snapdeal.com/product/maharaja-blue-poly-blend-unstitched/659857003578,1
2026-03-17 17:19:36,BRANDLIFE Green Cotton Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.652,0.1999,67% Off,-226.16,,(1),https://www.snapdeal.com/product/brandlife-green-cotton-mens-unstitched/633010558546,1
2026-03-17 17:19:36,KUNDAN SULZ GWALIOR - Green Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.39,0.999,61% Off,60.96,,(17),https://www.snapdeal.com/product/kundan-suz-gwalior-green-cotton/669135925996,1
2026-03-17 17:19:37,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.528,0.1099,52% Off,-380.44,,(37),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/636475659295,1
2026-03-17 17:19:37,BRANDLIFE Black Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.635,0.2999,79% Off,-111.74,,,https://www.snapdeal.com/product/brandlife-black-cotton-blend-mens/631953629572,1
2026-03-17 17:19:37,ONLY VIMAL Black Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.453,0.809,44% Off,44.0,,(5),https://www.snapdeal.com/product/only-vimal-black-polyester-blend/631089506481,1
2026-03-17 17:19:37,KUNDAN SULZ GWALIOR Maroon Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.699,53% Off,53.22,,(93),https://www.snapdeal.com/product/kundan-sulz-gwalior-maroon-cotton/677739305714,1
2026-03-17 17:19:37,Gwalior Suitings Grey Poly Blend Unstitched Pant Piece - 1.30 Meter,0.346,0.799,57% Off,56.7,,(6),https://www.snapdeal.com/product/gwalior-suitings-grey-poly-blend/618896210781,1
2026-03-17 17:19:37,Fabkart Grey Polyester Blend Men's Unstitched Pant Piece ( Pack of 1 ),0.628,0.1699,63% Off,-269.63,,,https://www.snapdeal.com/product/fabkart-grey-polyester-blend-mens/668844779282,1
2026-03-17 17:19:37,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.498,0.1099,55% Off,-353.14,,(60),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/657556964713,1
2026-03-17 17:19:37,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.528,0.1099,52% Off,-380.44,,(20),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/621922225627,1
2026-03-17 17:19:38,JOHN STELLAR Mustard Linen Men's Unstitched Shirt Piece ( Pack of 1 ),0.699,0.1199,42% Off,-482.99,,(4),https://www.snapdeal.com/product/john-stellar-mustard-linen-mens/676414980437,1
